instituicao,uf,populacao,conta,estagio,valor,ano
Prefeitura Municipal de Macapá - AP,AP,522357,08 - Assistência Social,EMPENHADO,5984410.04,2022
Prefeitura Municipal de Macapá - AP,AP,522357,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,10.0,2022
Prefeitura Municipal de Macapá - AP,AP,522357,08.244 - Assistência Comunitária,EMPENHADO,5984400.04,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09 - Previdência Social,EMPENHADO,8.364051937E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09.271 - Previdência Básica,EMPENHADO,1600060.15,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09.122 - Administração Geral,EMPENHADO,6.643868154E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10 - Saúde,EMPENHADO,2.0395840552E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.301 - Atenção Básica,EMPENHADO,1.2129188828E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,1.06428367E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.305 - Vigilância Epidemiológica,EMPENHADO,3137603.17,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.122 - Administração Geral,EMPENHADO,6.803099642E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12 - Educação,EMPENHADO,3.902321125E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.361 - Ensino Fundamental,EMPENHADO,2.4303543925E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.365 - Educação Infantil,EMPENHADO,4.24102285E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.366 - Educação de Jovens e Adultos,EMPENHADO,1.818264693E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.367 - Educação Especial,EMPENHADO,1.162901213E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.122 - Administração Geral,EMPENHADO,6.915122028E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,13 - Cultura,EMPENHADO,1.73474372E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,13.392 - Difusão Cultural,EMPENHADO,1.71974372E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,14 - Direitos da Cidadania,EMPENHADO,1867111.1,2022
Prefeitura Municipal de Macapá - AP,AP,522357,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,1867111.1,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15 - Urbanismo,EMPENHADO,3.0836684335E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15.451 - Infraestrutura Urbana,EMPENHADO,3.0309215467E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15.452 - Serviços Urbanos,EMPENHADO,5274688.68,2022
Prefeitura Municipal de Macapá - AP,AP,522357,17 - Saneamento,EMPENHADO,5.542746411E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,17.512 - Saneamento Básico Urbano,EMPENHADO,5.542746411E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,18 - Gestão Ambiental,EMPENHADO,5495921.22,2022
Prefeitura Municipal de Macapá - AP,AP,522357,18.541 - Preservação e Conservação Ambiental,EMPENHADO,5495921.22,2022
Prefeitura Municipal de Macapá - AP,AP,522357,19 - Ciência e Tecnologia,EMPENHADO,4311775.73,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20 - Agricultura,EMPENHADO,2947425.05,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20.606 - Extensão Rural,EMPENHADO,620797.0,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20.122 - Administração Geral,EMPENHADO,2089714.95,2022
Prefeitura Municipal de Macapá - AP,AP,522357,23 - Comércio e Serviços,EMPENHADO,1120193.99,2022
Prefeitura Municipal de Macapá - AP,AP,522357,23.695 - Turismo,EMPENHADO,1120193.99,2022
Prefeitura Municipal de Macapá - AP,AP,522357,26 - Transporte,EMPENHADO,1.524129463E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,27 - Desporto e Lazer,EMPENHADO,1.794401479E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,27.812 - Desporto Comunitário,EMPENHADO,4255926.52,2022
Prefeitura Municipal de Macapá - AP,AP,522357,01 - Legislativa,PAGO,1.946722595E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,01.031 - Ação Legislativa,PAGO,1.946722595E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,04 - Administração,PAGO,2.4014635531E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,04.121 - Planejamento e Orçamento,PAGO,3142647.66,2022
Prefeitura Municipal de Macapá - AP,AP,522357,04.122 - Administração Geral,PAGO,2.3030430833E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,04.131 - Comunicação Social,PAGO,6699399.32,2022
Prefeitura Municipal de Macapá - AP,AP,522357,06 - Segurança Pública,PAGO,3.771469011E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,06.122 - Administração Geral,PAGO,3.771469011E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,07 - Relações Exteriores,PAGO,1664208.5,2022
Prefeitura Municipal de Macapá - AP,AP,522357,08 - Assistência Social,PAGO,3044654.74,2022
Prefeitura Municipal de Macapá - AP,AP,522357,08.244 - Assistência Comunitária,PAGO,3044654.74,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09 - Previdência Social,PAGO,7.733899019E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09.271 - Previdência Básica,PAGO,1600060.15,2022
Prefeitura Municipal de Macapá - AP,AP,522357,09.122 - Administração Geral,PAGO,6.638831138E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10 - Saúde,PAGO,1.3077327524E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.301 - Atenção Básica,PAGO,7.609839895E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,7566625.89,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.305 - Vigilância Epidemiológica,PAGO,2046674.64,2022
Prefeitura Municipal de Macapá - AP,AP,522357,10.122 - Administração Geral,PAGO,4.469950693E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12 - Educação,PAGO,2.3510167812E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.361 - Ensino Fundamental,PAGO,1.4228213869E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.365 - Educação Infantil,PAGO,2.399487864E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.366 - Educação de Jovens e Adultos,PAGO,9577824.05,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.367 - Educação Especial,PAGO,5949042.5,2022
Prefeitura Municipal de Macapá - AP,AP,522357,12.122 - Administração Geral,PAGO,4.998215398E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,13 - Cultura,PAGO,1.134722075E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,13.392 - Difusão Cultural,PAGO,1.119722075E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,14 - Direitos da Cidadania,PAGO,942028.42,2022
Prefeitura Municipal de Macapá - AP,AP,522357,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,942028.42,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15 - Urbanismo,PAGO,2.4497898466E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15.451 - Infraestrutura Urbana,PAGO,2.4318372326E8,2022
Prefeitura Municipal de Macapá - AP,AP,522357,15.452 - Serviços Urbanos,PAGO,1795261.4,2022
Prefeitura Municipal de Macapá - AP,AP,522357,17 - Saneamento,PAGO,4.724964954E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,17.512 - Saneamento Básico Urbano,PAGO,4.724964954E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,18 - Gestão Ambiental,PAGO,2937957.93,2022
Prefeitura Municipal de Macapá - AP,AP,522357,18.541 - Preservação e Conservação Ambiental,PAGO,2937957.93,2022
Prefeitura Municipal de Macapá - AP,AP,522357,19 - Ciência e Tecnologia,PAGO,3838065.18,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20 - Agricultura,PAGO,2170502.15,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20.606 - Extensão Rural,PAGO,620797.0,2022
Prefeitura Municipal de Macapá - AP,AP,522357,20.122 - Administração Geral,PAGO,1351686.75,2022
Prefeitura Municipal de Macapá - AP,AP,522357,23 - Comércio e Serviços,PAGO,1018527.99,2022
Prefeitura Municipal de Macapá - AP,AP,522357,23.695 - Turismo,PAGO,1018527.99,2022
Prefeitura Municipal de Macapá - AP,AP,522357,26 - Transporte,PAGO,1.010366728E7,2022
Prefeitura Municipal de Macapá - AP,AP,522357,27 - Desporto e Lazer,PAGO,6507913.01,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,01 - Legislativa,EMPENHADO,2.1265700743E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,01.031 - Ação Legislativa,EMPENHADO,2.1265700743E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04 - Administração,EMPENHADO,5.480062393E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.121 - Planejamento e Orçamento,EMPENHADO,1.27353207E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.122 - Administração Geral,EMPENHADO,2.893451712E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.123 - Administração Financeira,EMPENHADO,642628.67,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.124 - Controle Interno,EMPENHADO,1.940297051E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.126 - Tecnologia da Informação,EMPENHADO,58137.84,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.129 - Administração de Receitas,EMPENHADO,7.900625177E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.131 - Comunicação Social,EMPENHADO,4.723627607E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06 - Segurança Pública,EMPENHADO,2.1828766514E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.181 - Policiamento,EMPENHADO,1.8798730151E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.182 - Defesa Civil,EMPENHADO,1.012866738E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.122 - Administração Geral,EMPENHADO,8266890.42,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08 - Assistência Social,EMPENHADO,5.7089337457E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.241 - Assistência ao Idoso,EMPENHADO,2.642361962E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.242 - Assistência ao Portador de Deficiência,EMPENHADO,4614048.07,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,3.278478628E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.244 - Assistência Comunitária,EMPENHADO,3.6054759693E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.122 - Administração Geral,EMPENHADO,5.022621563E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09 - Previdência Social,EMPENHADO,1.55443066173E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09.272 - Previdência do Regime Estatutário,EMPENHADO,1.54501286394E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09.122 - Administração Geral,EMPENHADO,9417797.79,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10 - Saúde,EMPENHADO,4.66790069847E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.301 - Atenção Básica,EMPENHADO,9.4743651758E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,3.29479790367E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,3.216706924E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.304 - Vigilância Sanitária,EMPENHADO,729545.44,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.305 - Vigilância Epidemiológica,EMPENHADO,1.4641370392E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.122 - Administração Geral,EMPENHADO,2.0615821848E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,11 - Trabalho,EMPENHADO,2012153.83,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,11.333 - Empregabilidade,EMPENHADO,366095.62,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,11.334 - Fomento ao Trabalho,EMPENHADO,1646058.21,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12 - Educação,EMPENHADO,2.7853164747E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12.361 - Ensino Fundamental,EMPENHADO,1.61404616652E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12.365 - Educação Infantil,EMPENHADO,1.05225463962E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12.366 - Educação de Jovens e Adultos,EMPENHADO,2.579634727E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12.367 - Educação Especial,EMPENHADO,1.249041637E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,12.122 - Administração Geral,EMPENHADO,7.972917418E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,13 - Cultura,EMPENHADO,7.920247491E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,9155336.94,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,13.392 - Difusão Cultural,EMPENHADO,3.655023362E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,13.122 - Administração Geral,EMPENHADO,3.349690435E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,14 - Direitos da Cidadania,EMPENHADO,5.13923273E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,8082746.51,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,15 - Urbanismo,EMPENHADO,7.3361640906E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,15.451 - Infraestrutura Urbana,EMPENHADO,4.3610189591E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,15.452 - Serviços Urbanos,EMPENHADO,1.8857266993E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,15.122 - Administração Geral,EMPENHADO,1.0894184322E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,16 - Habitação,EMPENHADO,1.6497597141E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,16.482 - Habitação Urbana,EMPENHADO,1.6497597141E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,17 - Saneamento,EMPENHADO,7.1420652007E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,17.512 - Saneamento Básico Urbano,EMPENHADO,7.1420652007E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,18 - Gestão Ambiental,EMPENHADO,1.3461809238E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,18.541 - Preservação e Conservação Ambiental,EMPENHADO,1.1094986141E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,18.542 - Controle Ambiental,EMPENHADO,2047000.0,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,18.122 - Administração Geral,EMPENHADO,2.162123097E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,19 - Ciência e Tecnologia,EMPENHADO,1.5456335143E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,19.572 - Desenvolvimento Tecnológico e Engenharia,EMPENHADO,1.1569054884E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,19.122 - Administração Geral,EMPENHADO,3.159273031E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,20 - Agricultura,EMPENHADO,2257054.24,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,20.608 - Promoção da Produção Agropecuária,EMPENHADO,2257054.24,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,23 - Comércio e Serviços,EMPENHADO,6.968481959E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,23.691 - Promoção Comercial,EMPENHADO,1339735.78,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,23.692 - Comercialização,EMPENHADO,2.993143076E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,23.695 - Turismo,EMPENHADO,3.841365305E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,26 - Transporte,EMPENHADO,5.3084678734E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,27 - Desporto e Lazer,EMPENHADO,2.341775351E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,27.812 - Desporto Comunitário,EMPENHADO,2.249889335E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,27.813 - Lazer,EMPENHADO,918860.16,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,28 - Encargos Especiais,EMPENHADO,9.8891664344E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,28.843 - Serviço da Dívida Interna,EMPENHADO,5.0271893006E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,28.844 - Serviço da Dívida Externa,EMPENHADO,1.4803718026E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,28.846 - Outros Encargos Especiais,EMPENHADO,3.3816053312E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,01 - Legislativa,PAGO,1.8635629546E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,01.031 - Ação Legislativa,PAGO,1.8635629546E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04 - Administração,PAGO,5.0189228614E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.121 - Planejamento e Orçamento,PAGO,1.196876209E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.122 - Administração Geral,PAGO,2.6299434463E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.123 - Administração Financeira,PAGO,520088.1,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.124 - Controle Interno,PAGO,1.906804464E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.129 - Administração de Receitas,PAGO,7.35904856E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,04.131 - Comunicação Social,PAGO,4.333140314E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06 - Segurança Pública,PAGO,2.1317978807E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.181 - Policiamento,PAGO,1.8396131832E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.182 - Defesa Civil,PAGO,9701298.56,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,06.122 - Administração Geral,PAGO,7767594.85,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08 - Assistência Social,PAGO,5.4688151187E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.241 - Assistência ao Idoso,PAGO,2.640758919E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.242 - Assistência ao Portador de Deficiência,PAGO,4614048.07,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.243 - Assistência à Criança e ao Adolescente,PAGO,3.184005763E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.244 - Assistência Comunitária,PAGO,3.5033611631E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,08.122 - Administração Geral,PAGO,4.909679323E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09 - Previdência Social,PAGO,1.55240286811E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09.272 - Previdência do Regime Estatutário,PAGO,1.54343191002E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,09.122 - Administração Geral,PAGO,8970958.09,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10 - Saúde,PAGO,4.10494018111E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.301 - Atenção Básica,PAGO,8.8667260659E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,2.85525994823E9,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.303 - Suporte Profilático e Terapêutico,PAGO,2.077108821E7,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.304 - Vigilância Sanitária,PAGO,295747.85,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.305 - Vigilância Epidemiológica,PAGO,1.3851680119E8,2022
Prefeitura Municipal de Belo Horizonte - MG,MG,2530701,10.122 - Administração Geral,PAGO,1.8354385396E8,2022
